LG,9,손주인,1,1,0,0,1.0
LG,1,이형종,1,0,0,0,0.0
LG,1,이형종,2,1,0,0,0.5
LG,2,김용의,1,0,0,0,0.0
LG,2,김용의,1,0,0,0,0.0
LG,2,김용의,1,0,0,0,0.0
LG,2,김용의,1,0,0,0,0.0
LG,2,김용의,1,0,0,0,0.0
LG,2,김용의,1,0,0,0,0.0
LG,2,김용의,2,0,0,0,0.0
